client_id,visitor_id,completed,duration,age,clnt_tenure,last_step,completed_numeric
6949583,104729335_15623269588,yes,11.28,55.5,19 years ,confirm,1
6949619,907501618_5333285814,no,3.28,65.0,8 years ,step_3,0
6949668,702258207_45492688856,no,,61.0,22 years ,,0
6949770,909257374_77620838725,yes,-6235.62,36.5,4 years ,confirm,1
6950569,457700071_11446586448,no,0.48,67.0,21 years ,step_1,0
6951157,513878323_35617242445,yes,3.88,58.5,19 years ,confirm,1
6951355,400087164_63166515882,no,,60.0,7 years ,,0
6951699,239578085_30515189049,yes,-1.65,47.5,5 years ,confirm,1
6951896,551113783_79006323684,yes,3.87,29.5,12 years ,confirm,1
6952282,677278530_28952202869,no,,33.0,13 years ,,0
6952910,59279096_93356119790,yes,30.25,54.5,7 years ,confirm,1
6953063,728486969_92232065995,no,-5.33,58.0,5 years ,step_2,0
6953366,399469502_30969739673,no,,27.5,3 years ,confirm,0
6953366,516884848_24336618525,no,-21139.37,27.5,3 years ,step_2,0
6953596,823615220_10683965288,yes,3.63,25.5,5 years ,confirm,1
6953767,188150142_72484778566,no,0.23,57.0,19 years ,step_1,0
6954073,898186019_90947173165,no,1.67,53.0,33 years ,step_1,0
6954228,533829304_96223989720,yes,3.87,36.0,12 years ,confirm,1
6954487,197159000_8322876721,yes,3.07,49.0,15 years ,confirm,1
6954524,841242873_32350436760,yes,6.07,80.0,10 years ,confirm,1
6954785,705596712_23528553189,yes,4.97,64.5,4 years ,confirm,1
6954857,583065132_86824126500,no,4.28,69.0,22 years ,step_3,0
6954996,890654794_98906059464,yes,6.22,45.5,8 years ,confirm,1
6955234,849264905_35996098761,yes,4.43,29.5,13 years ,confirm,1
6955584,471802021_2095774593,yes,2.37,36.5,10 years ,confirm,1
6955702,77176549_68207347258,no,0.08,31.0,6 years ,step_1,0
6955764,400966306_39329478025,yes,2.63,57.5,17 years ,confirm,1
6957468,170296070_43127998595,no,-9329.47,44.0,4 years ,step_2,0
6958124,191865633_77415838142,yes,2.35,59.0,10 years ,confirm,1
6958491,913893969_98368869583,yes,2.98,57.5,15 years ,confirm,1
6958779,121279068_52931391918,no,3.53,38.0,7 years ,step_3,0
6958819,875073020_23550844504,yes,12.73,32.5,4 years ,confirm,1
6958917,206730078_20742626553,no,,30.0,5 years ,,0
6959043,230535636_92432593742,no,,46.0,23 years ,,0
6959360,255952508_45126955259,yes,4.13,71.5,25 years ,confirm,1
6960009,524425668_7027348700,yes,6.9,65.5,14 years ,confirm,1
6960692,133076210_70235108512,no,2.52,68.0,7 years ,step_3,0
6960692,592435798_1326145668,no,-2.53,68.0,7 years ,step_3,0
6960924,380305719_1926074556,yes,3.28,57.5,6 years ,confirm,1
6961361,205676582_36910562442,no,-82618.35,72.0,21 years ,step_1,0
6961727,737110069_24364703852,yes,1.37,45.0,12 years ,confirm,1
6962372,750899226_48469477780,yes,11.63,56.5,15 years ,confirm,1
6962474,202646933_78379870641,yes,5.43,37.5,9 years ,confirm,1
6962526,87486678_97291407526,yes,-1.28,34.5,6 years ,confirm,1
6963245,820473548_36813654679,no,,46.0,6 years ,,0
6964981,812169418_77097021578,no,,56.0,5 years ,,0
6965231,98071124_63909683635,yes,2.67,28.5,6 years ,confirm,1
6965517,384800878_90963258545,no,2.88,58.0,14 years ,step_3,0
6965517,770471846_77622401441,no,0.92,58.0,14 years ,step_1,0
6966261,839499120_25868134740,yes,5810.75,19.5,4 years ,confirm,1
6966338,728838784_13388791098,no,,50.0,11 years ,,0
6966638,801892005_64520303565,yes,2.87,66.0,23 years ,confirm,1
6967120,663474827_38847225720,yes,3.32,68.5,21 years ,confirm,1
6967224,40133576_86181157658,yes,11.22,49.5,7 years ,confirm,1
6967611,149669976_32427915974,yes,8.9,64.5,4 years ,confirm,1
6968092,574907056_73066024291,no,-0.48,48.0,13 years ,step_1,0
6968255,68210327_42999147586,yes,2.7,53.0,15 years ,confirm,1
6968302,384189315_79477529871,yes,4.17,65.0,13 years ,confirm,1
6968403,327353176_96502287100,yes,2.03,43.5,7 years ,confirm,1
6968462,185712103_4523624650,yes,2.62,57.0,24 years ,confirm,1
6968851,420026477_85478460636,no,,64.0,5 years ,,0
6968934,944883246_51941704272,yes,8.7,21.5,8 years ,confirm,1
6969835,939217473_57247257373,yes,4.08,66.0,17 years ,confirm,1
6970695,937688766_78620697239,yes,6.12,52.5,12 years ,confirm,1
6970695,93773018_1267335686,no,,52.5,12 years ,,0
6970791,363690855_21567434420,no,9.58,74.0,21 years ,step_3,0
6971584,898404136_70559723357,no,,34.0,12 years ,,0
6972015,302113490_77771628065,no,6.75,68.0,26 years ,step_3,0
6972015,789034985_9795259279,no,6.68,68.0,26 years ,step_1,0
6972057,514318_81363884109,no,2.25,32.0,12 years ,step_3,0
6972161,223695826_48247682139,yes,1.75,26.5,4 years ,confirm,1
6972171,42942456_41287488839,yes,7123.57,28.5,8 years ,confirm,1
6972473,498473282_56238798779,yes,10.18,48.5,15 years ,confirm,1
6972505,538770470_98679394359,yes,1.72,60.5,21 years ,confirm,1
6972711,519779833_66295727380,yes,15.03,44.5,17 years ,confirm,1
6973820,166376856_32972153898,yes,3.37,52.0,12 years ,confirm,1
6974095,933827084_2865932362,no,,28.0,11 years ,,0
6974352,502416345_69323679888,no,-0.05,31.0,12 years ,step_1,0
6974637,784121945_55739183615,no,,50.0,13 years ,,0
6974740,483136135_62905644002,no,,54.0,23 years ,,0
6974954,209094052_60230981558,yes,5.7,53.5,8 years ,confirm,1
6975214,941508952_33125461736,yes,5.68,46.5,4 years ,confirm,1
6975269,175130320_75953809479,yes,-1.07,54.5,10 years ,confirm,1
6975917,24618621_89443410373,yes,2.22,43.0,22 years ,confirm,1
6976946,320718671_40214746055,yes,1.83,20.5,7 years ,confirm,1
6977190,83936387_37924487551,yes,4.37,48.5,16 years ,confirm,1
6977934,276138129_43875400970,yes,-4.98,25.5,8 years ,confirm,1
6978135,285420774_66734505855,yes,1.87,47.0,12 years ,confirm,1
6978184,911253459_88367569367,yes,6.27,34.5,11 years ,confirm,1
6978265,759139294_43016566051,yes,6.05,54.5,15 years ,confirm,1
6978834,153813844_39000312148,no,2.83,58.0,14 years ,step_3,0
6979219,896768711_94220144452,no,-16.02,70.0,35 years ,step_3,0
6979480,36028362_5964982173,no,3.03,62.0,9 years ,step_3,0
6980026,809571464_91368812417,yes,5.97,20.5,9 years ,confirm,1
6980374,530895520_48526620767,yes,-0.62,28.5,6 years ,confirm,1
6980657,739602527_50684920295,no,0.1,63.0,15 years ,step_1,0
6980695,603926206_9564391619,yes,2.78,74.5,4 years ,confirm,1
6981372,234961013_97451954671,no,,29.0,6 years ,,0
6981372,415007752_98555283009,no,,29.0,6 years ,,0
6981798,426941870_48657881575,yes,-952.77,44.5,9 years ,confirm,1
6981952,478619556_86023744369,yes,16.57,59.5,12 years ,confirm,1
6982652,177195383_85564922652,no,-0.88,49.0,6 years ,step_2,0
6982652,706773284_26243380756,yes,2.37,49.0,6 years ,confirm,1
6983389,987471151_98081355374,no,0.12,50.0,26 years ,step_1,0
6983793,583121120_34915464888,no,-0.62,57.0,23 years ,step_2,0
6983815,217075612_98497975784,no,-20205.92,78.0,20 years ,step_3,0
6983815,944451869_39344656525,yes,2.12,78.0,20 years ,confirm,1
6983917,19901469_90744898589,yes,3.67,44.5,17 years ,confirm,1
6984141,824988925_83926186031,no,,58.0,33 years ,,0
6984142,183864879_99004002183,no,,50.0,5 years ,,0
6984232,565802366_69944235496,yes,5.17,47.5,19 years ,confirm,1
6984985,92880558_5039701336,yes,7.47,57.5,9 years ,confirm,1
6985019,140581985_45046196277,yes,5.67,83.0,15 years ,confirm,1
6985019,519632240_95460332657,no,4.17,83.0,15 years ,step_2,0
6985236,439822145_59511710677,yes,3.1,31.5,8 years ,confirm,1
6985473,90144096_2355777506,no,,49.0,15 years ,,0
6985890,468364716_29109526647,yes,2.65,62.5,12 years ,confirm,1
6986049,117186091_41361978104,yes,-28546.67,37.5,16 years ,confirm,1
6986049,836152748_9478661974,no,,37.5,16 years ,confirm,0
6986050,335344201_37710716877,no,,40.0,18 years ,,0
6986475,891268999_72000921409,yes,4.32,30.5,13 years ,confirm,1
6987490,728689834_19034349731,yes,5.97,59.5,14 years ,confirm,1
6987983,360642464_5338579232,yes,1.73,68.0,5 years ,confirm,1
6987999,209511191_56250661674,yes,6.67,70.5,17 years ,confirm,1
6988658,221335608_38536691085,yes,12.03,55.5,10 years ,confirm,1
6989213,412698132_18970814219,yes,9.87,63.5,23 years ,confirm,1
6990098,583795808_55610149684,no,0.23,39.5,15 years ,step_1,0
6990098,925742170_73560795801,yes,2.13,39.5,15 years ,confirm,1
6991159,377280462_89118844701,yes,1.9,29.0,4 years ,confirm,1
6991295,732183457_90274530003,yes,3.53,49.5,22 years ,confirm,1
6991815,658296892_1458312117,no,0.55,33.0,7 years ,step_1,0
6991971,173867639_35016129219,yes,2.87,34.5,8 years ,confirm,1
6992079,131925090_33541850859,no,-23095.62,69.0,15 years ,step_1,0
6993533,391599796_92966379182,no,4.73,32.0,6 years ,step_3,0
6993607,661106298_90471301260,yes,2.97,49.5,21 years ,confirm,1
6993828,908219077_71430278820,no,,67.0,6 years ,,0
6994813,290807597_56473670323,no,1.07,42.5,7 years ,step_2,0
6994813,533149763_37848754278,yes,3.55,42.5,7 years ,confirm,1
6995051,840730123_89120280100,no,6.4,50.0,16 years ,step_3,0
6995126,680964900_92406564877,yes,8.98,28.5,10 years ,confirm,1
6995732,564089844_86272916049,no,3.02,69.0,21 years ,step_3,0
6996763,553150304_78342821609,no,,54.0,15 years ,,0
6997112,114562527_68101200200,no,-17140.23,69.0,22 years ,step_1,0
6997208,380579525_96848481838,yes,1.25,25.0,19 years ,confirm,1
6997573,242146537_84149916657,no,1.43,54.0,12 years ,step_1,0
6997620,493811267_60517344850,yes,2.77,30.5,7 years ,confirm,1
6997825,520520599_88946730412,yes,4.73,66.5,20 years ,confirm,1
6997825,728882873_51487536777,no,2.7,66.5,20 years ,step_3,0
6999674,947965322_20762175374,yes,82560.9,52.5,22 years ,confirm,1
7000550,961664829_25896690705,no,2.02,23.0,5 years ,step_2,0
7001756,289550937_50964164742,yes,4.6,48.5,16 years ,confirm,1
7001799,524678381_1883065341,yes,2.18,33.5,6 years ,confirm,1
7002389,151678329_66777314880,yes,2.7,36.5,5 years ,confirm,1
7005269,100693282_93085734793,yes,1.42,66.0,5 years ,confirm,1
7005543,943032884_78058152720,yes,3.83,73.5,7 years ,confirm,1
7005603,402498389_14911146950,no,-0.2,70.0,23 years ,step_1,0
7005603,465071378_91285673760,no,-0.98,70.0,23 years ,step_2,0
7005603,583412511_83210117963,no,,70.0,23 years ,,0
7005816,44618606_60413187753,yes,-0.88,52.5,35 years ,confirm,1
7005830,481167863_31210275552,no,,32.0,6 years ,,0
7006478,893774784_38930660169,yes,1.6,59.5,5 years ,confirm,1
7006478,984865351_92474115782,no,,59.5,5 years ,,0
7006564,136812972_48126118673,yes,1.6,29.0,16 years ,confirm,1
7007005,129774492_651433378,no,0.45,42.0,17 years ,step_1,0
7007069,326017955_49534871130,yes,3.07,55.0,6 years ,confirm,1
7007182,842072129_67235569683,yes,5.4,63.5,5 years ,confirm,1
7007284,245081795_8344290041,yes,-1496.55,70.5,34 years ,confirm,1
7007505,804376420_70418302274,yes,1.42,27.5,8 years ,confirm,1
7008613,144407832_28909111266,no,0.68,46.0,4 years ,step_1,0
7009565,272038894_10588499934,yes,26.12,62.0,4 years ,confirm,1
7009565,587128712_45647355156,no,,62.0,4 years ,,0
7009777,301966526_95783238692,yes,-12918.18,43.5,28 years ,confirm,1
7009824,491791371_90076873346,no,4.13,29.0,4 years ,step_1,0
7009824,706246868_10870666025,yes,1.95,29.0,4 years ,confirm,1
7009928,202295107_40407944426,yes,17.3,72.0,13 years ,confirm,1
7009981,484154688_60355999997,yes,9.7,57.5,8 years ,confirm,1
7010070,346346594_49640623025,yes,3.07,33.5,15 years ,confirm,1
7010476,561553414_4689769256,yes,21.97,58.5,23 years ,confirm,1
7011180,98946021_33273279196,no,-3.18,33.0,11 years ,step_3,0
7011435,460737800_43659723120,yes,-1.03,41.5,16 years ,confirm,1
7011435,56555571_81502259388,no,,41.5,16 years ,,0
7012494,183099351_21756820468,yes,1.18,47.0,15 years ,confirm,1
7013037,369628276_8178518094,yes,1.95,47.5,8 years ,confirm,1
7013557,1861625_78196353075,yes,2.47,55.5,6 years ,confirm,1
7013769,108639809_21288362406,yes,2.92,35.5,10 years ,confirm,1
7014976,59207433_68009003944,no,,57.0,5 years ,,0
7015011,266428206_18714998470,yes,6.47,28.5,15 years ,confirm,1
7015044,618007723_27557058242,no,-0.1,63.0,12 years ,step_1,0
7015044,797351432_31482165824,no,2.5,63.0,12 years ,step_1,0
7015071,353742844_27283910362,no,,64.0,10 years ,,0
7015427,759815203_75091978821,yes,4.22,54.5,32 years ,confirm,1
7015724,636233536_20918543533,no,0.05,38.5,7 years ,step_1,0
7015724,665823522_37297494896,yes,1.93,38.5,7 years ,confirm,1
7016024,37848426_81477118954,no,,68.0,6 years ,,0
7016459,5342439_61296346520,yes,3.53,66.5,7 years ,confirm,1
7016758,929406601_8992722760,no,0.5,57.0,26 years ,step_1,0
7016886,765805322_26167530559,yes,1.15,25.5,5 years ,confirm,1
7017113,554009598_39916954331,no,,89.0,13 years ,,0
7017459,219995817_80040547114,no,-0.03,41.0,7 years ,step_1,0
7017459,648067842_73772999319,yes,1.93,41.0,7 years ,confirm,1
7017598,37231391_41431395013,no,3.27,74.0,20 years ,step_1,0
7017800,104105613_77255629574,no,2.05,38.0,12 years ,step_3,0
7018373,91570908_12991723798,no,3.18,54.0,18 years ,step_3,0
7018468,557298813_55988597688,yes,3.33,27.5,9 years ,confirm,1
7018576,370642580_2850608792,no,,54.0,13 years ,,0
7018631,728036056_30365214830,yes,2.33,39.5,6 years ,confirm,1
7018882,394057831_92826293149,yes,2.43,53.5,7 years ,confirm,1
7019113,279890447_92193131545,yes,3.38,48.5,8 years ,confirm,1
7019864,500834518_19820670807,yes,1.95,42.5,15 years ,confirm,1
7019926,56791043_67678679818,yes,3.38,20.0,3 years ,confirm,1
7020198,262870849_75996372959,no,-13705.6,51.0,13 years ,step_3,0
7020198,72463065_44632234540,yes,4.38,51.0,13 years ,confirm,1
7020386,737281341_20153774216,yes,3.53,20.5,6 years ,confirm,1
7020628,288213817_571760598,yes,3.77,24.5,4 years ,confirm,1
7020801,62701155_4414030743,no,,25.0,6 years ,,0
7020827,470037764_27083931343,no,,65.0,14 years ,,0
7020952,36717480_97071775987,no,0.08,26.0,4 years ,step_1,0
7021111,111508382_7229071018,yes,6.25,40.5,7 years ,confirm,1
7021345,316106193_9504438214,no,,57.0,18 years ,,0
7022229,703935435_58258078725,yes,7.43,47.5,7 years ,confirm,1
7022473,261156666_95759003560,yes,3.18,25.5,14 years ,confirm,1
7023374,158697982_51754745193,yes,4.1,53.0,16 years ,confirm,1
7023561,799867976_26962495474,no,1.18,18.0,6 years ,step_1,0
7023981,108007452_1317046690,yes,3.85,30.5,11 years ,confirm,1
7024103,346140346_49627135039,no,-0.67,67.0,8 years ,step_1,0
7024149,997269950_16645761887,no,0.18,67.0,4 years ,step_1,0
7024243,498083052_51988228639,yes,6.75,56.5,6 years ,confirm,1
7024708,349610245_7820300204,yes,4.08,50.5,16 years ,confirm,1
7024985,312094742_10112895651,yes,1.13,24.5,5 years ,confirm,1
7025223,144080144_50043901227,no,,67.0,17 years ,confirm,0
7025223,382690905_37657245675,no,,67.0,17 years ,,0
7025223,441389758_1037416142,yes,23091.45,67.0,17 years ,confirm,1
7025660,973343211_32958067551,yes,23.1,60.5,13 years ,confirm,1
7026181,348258318_91967437249,yes,3.6,28.5,14 years ,confirm,1
7026629,219520714_61460370535,yes,4.37,46.0,15 years ,confirm,1
7026862,87020240_37181365597,yes,5.75,58.5,4 years ,confirm,1
7028113,997024490_17035289423,yes,8.35,56.5,13 years ,confirm,1
7028952,590338293_8971047356,no,-0.07,71.0,26 years ,step_3,0
7029071,263833691_58687165850,yes,2.73,42.0,12 years ,confirm,1
7030424,49424490_24916229209,yes,9.48,72.5,13 years ,confirm,1
7031318,543226879_35292609870,yes,5.25,68.5,25 years ,confirm,1
7031386,33827760_5512430603,yes,3.25,72.0,13 years ,confirm,1
7031731,675674236_56499394876,no,-9.03,32.0,5 years ,step_2,0
7031731,809695249_31369865195,no,,32.0,5 years ,,0
7032639,365421896_95413038024,no,-0.05,30.0,20 years ,step_1,0
7032805,414545177_72801946277,yes,3.22,34.5,8 years ,confirm,1
7033293,273595516_10949845436,no,-1.17,18.0,5 years ,step_2,0
7033293,361716423_32119655842,no,,18.0,5 years ,,0
7033293,399260815_86969724357,no,,18.0,5 years ,,0
7033293,414366185_40603879407,no,,18.0,5 years ,,0
7033293,679323604_71015295960,no,,18.0,5 years ,,0
7033293,882530532_56188721399,no,,18.0,5 years ,,0
7033293,984593175_1198952622,no,,18.0,5 years ,,0
7033721,666978580_39949677718,yes,2.87,45.0,16 years ,confirm,1
7033750,32643425_50492877233,no,1.38,43.0,6 years ,step_1,0
7034253,118419386_87423407105,yes,-22.9,60.5,5 years ,confirm,1
7034453,430800556_46274785375,no,,43.0,16 years ,,0
7035391,987489489_97755505320,no,1.98,29.0,6 years ,step_3,0
7035604,217917394_92698585039,yes,1.52,30.5,7 years ,confirm,1
7035749,511470069_36537848715,yes,1.47,66.0,6 years ,confirm,1
7036428,670833198_93451437401,yes,1.42,37.5,5 years ,confirm,1
7037208,426515490_79248804209,yes,3.23,58.5,17 years ,confirm,1
7037641,504303402_840977789,no,-0.62,37.0,6 years ,step_3,0
7037852,888981485_84457846274,yes,8.88,34.5,10 years ,confirm,1
7038187,738018761_26113606443,yes,2.13,34.5,17 years ,confirm,1
7038248,703384556_85528349696,yes,3.82,31.0,11 years ,confirm,1
7038496,804033615_80086292054,yes,2.27,61.0,5 years ,confirm,1
7038653,565248458_11693848414,yes,1.57,34.0,9 years ,confirm,1
7038812,149143261_54059931464,yes,-20292.17,48.5,13 years ,confirm,1
7038864,656713130_25114962820,yes,3.58,26.5,21 years ,confirm,1
7040441,235999258_69960657844,yes,4.17,32.0,9 years ,confirm,1
7040762,523639867_19261927263,no,,54.0,10 years ,,0
7040762,902221257_68080603586,no,,54.0,10 years ,,0
7041596,865982865_74891769286,no,0.15,68.0,13 years ,step_1,0
7041624,45779285_36771881355,no,1.25,75.0,17 years ,step_3,0
7041718,362543805_38708669105,no,2.05,37.0,9 years ,step_3,0
7041735,546833353_96579965485,yes,3.27,22.5,11 years ,confirm,1
7042270,502308686_42257989969,yes,5.5,38.5,14 years ,confirm,1
7042336,526340574_30789798632,no,,44.0,20 years ,,0
7042750,999998529_89539814462,yes,-4.7,67.5,14 years ,confirm,1
7042844,963123504_12209373135,no,,60.0,8 years ,,0
7042886,781670535_63960243360,yes,3.37,46.5,15 years ,confirm,1
7042897,858705407_97092311268,no,-0.07,43.0,20 years ,step_1,0
7043361,808083166_10031225693,yes,5.37,50.5,22 years ,confirm,1
7043532,358513863_46436338812,yes,4.57,54.5,25 years ,confirm,1
7043979,685139399_1942860378,yes,8.57,71.0,18 years ,confirm,1
7043979,960716284_64582053271,no,,71.0,18 years ,confirm,0
7044580,265989262_88210131261,yes,24.62,63.5,10 years ,confirm,1
7045562,983613976_16763916911,yes,4.18,33.5,7 years ,confirm,1
7045696,299654294_33702398596,no,1.68,46.0,6 years ,step_3,0
7045882,14723612_37658181707,yes,6.67,31.5,7 years ,confirm,1
7046133,94509345_98024816370,yes,4.88,41.5,3 years ,confirm,1
7047016,160119218_33233939920,yes,9.87,33.0,5 years ,confirm,1
7047016,474628851_58626370078,no,0.33,33.0,5 years ,step_1,0
7047192,750212420_18041080255,yes,3.43,32.5,10 years ,confirm,1
7047492,267520869_30879532509,yes,2.33,26.0,12 years ,confirm,1
7048091,436777845_99303990606,no,,36.0,14 years ,,0
7048151,381453420_70062301341,no,,48.0,10 years ,,0
7048151,416861975_20448888825,no,3.02,48.0,10 years ,step_3,0
7048186,418533000_12568514531,yes,8.22,60.5,5 years ,confirm,1
7048974,231141604_41123958458,no,0.42,78.0,18 years ,step_1,0
7049711,569472308_88452115842,yes,21.37,61.5,15 years ,confirm,1
7049913,213118493_56369955038,no,,26.0,20 years ,,0
7050672,896917350_11024279701,yes,1.77,23.0,4 years ,confirm,1
7050923,505292502_19615342386,no,,62.0,6 years ,,0
7051206,707765289_18551339497,no,1.45,66.0,7 years ,step_3,0
7051278,237449903_25681748239,no,2.45,54.0,15 years ,step_3,0
7051893,294836257_30963892749,yes,969.93,63.5,8 years ,confirm,1
7052143,343082040_58682680402,no,1.83,66.0,11 years ,step_3,0
7052917,531629329_61699690237,no,-7374.7,67.0,23 years ,step_1,0
7053316,685321790_70646895666,yes,4.5,58.5,4 years ,confirm,1
7053444,505859263_87813820533,yes,3.33,61.5,8 years ,confirm,1
7053498,203486636_4659852727,yes,4.27,25.0,6 years ,confirm,1
7053935,897483071_37851354229,no,0.18,24.0,4 years ,step_2,0
7053981,208725137_15710119891,yes,-1471.08,59.5,14 years ,confirm,1
7054527,443657204_39245006045,no,,47.0,16 years ,,0
7055464,575354830_3694876528,yes,4.43,58.5,4 years ,confirm,1
7055464,654624831_95655154608,no,0.32,58.5,4 years ,step_1,0
7056274,193871283_80463736604,yes,-2548.43,37.5,10 years ,confirm,1
7056764,136662649_23521409564,yes,7.22,58.5,12 years ,confirm,1
7056998,683092023_84228159230,yes,4.18,42.5,7 years ,confirm,1
7057041,551260204_84508454853,yes,11.8,62.5,12 years ,confirm,1
7057699,789159580_51429332541,yes,5.25,52.0,4 years ,confirm,1
